node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
59,-0.32505863237933141,0,0,3.1324524971144307,0.8747393430164434,-0.96028985649753629,0.48833882163013187,-0.79666647741362695,0.15080270072095309,-0.52553240991632888,0.013286958145694963,-0.18343464249564972,0.013286958255114327,0.18343464249564986,0.15080270101659332,0.52553240991632899,0.48833882200902773,0.79666647741362684,0.87473934342016479,0.96028985649753629
60,-0.35793088339313406,0,0,2.9638143526193845,0.82764703447415788,-0.96028985649753629,0.46204870141329202,-0.79666647741362695,0.14268411383882662,-0.52553240991632888,0.012571643827067089,-0.18343464249564972,0.012571643947164635,0.18343464249564986,0.14268411416316251,0.52553240991632899,0.46204870182794211,0.79666647741362684,0.82764703491562941,0.96028985649753629
61,-0.39206911660686594,0,0,2.7780381594718215,0.77576891500285206,-0.96028985649753629,0.4330868169845648,-0.79666647741362695,0.13374046607168216,-0.52553240991632888,0.011783634855328995,-0.18343464249564972,0.011783634986437025,0.18343464249564986,0.13374046642546375,0.52553240991632899,0.43308681743555577,0.79666647741362684,0.7757689154825822,0.96028985649753629
62,-0.42494136762066859,0,0,2.5905601062973584,0.72341555004162938,-0.96028985649753629,0.40385961829515993,-0.79666647741362695,0.12471488726617774,-0.52553240991632888,0.010988407085833823,-0.18343464249564972,0.010988407227484145,0.18343464249564986,0.124714887647944,0.52553240991632899,0.40385961878030913,0.79666647741362684,0.72341555055720208,0.96028985649753629
63,-0.45410951912898256,0,0,2.4185419219136293,0.67537936322020276,-0.96028985649753629,0.3770425612154959,-0.79666647741362695,0.11643357832000449,-0.52553240991632888,0.010258755616870315,-0.18343464249564972,0.010258755767846326,0.18343464249564986,0.1164335787262778,0.52553240991632899,0.37704256173020839,0.79666647741362684,0.67537936376668928,0.96028985649753629
64,-0.47740991520550086,0,0,2.2781768755115963,0.63618233520541545,-0.96028985649753629,0.35516012201372255,-0.79666647741362695,0.10967611649372062,-0.52553240991632888,0.009663367620292582,-0.18343464249564972,0.0096633677787168366,0.18343464249564986,0.10967611691933908,0.52553240991632899,0.35516012255150997,0.79666647741362684,0.63618233577595307,0.96028985649753629
65,-0.49311240902786024,0,0,2.1824671797697262,0.60945534211465768,-0.96028985649753629,0.3402393019677365,-0.79666647741362695,0.10506845502870454,-0.52553240991632888,0.0092573947274155518,-0.18343464249564972,0.0092573948908681539,0.18343464249564986,0.10506845546723864,0.52553240991632899,0.34023930252078843,0.79666647741362684,0.60945534270106361,0.96028985649753629
66,-0.5,0,0,2.1402661929335718,0.59767068984021188,-0.96028985649753629,0.33366030988684953,-0.79666647741362695,0.10303681278685253,-0.52553240991632888,0.0090783903270205656,-0.18343464249564972,0.0090783904926830094,0.18343464249564986,0.10303681323102019,0.52553240991632899,0.33366031044652167,0.79666647741362684,0.59767069043348886,0.96028985649753629
67,-0.50688759097213976,0,0,2.0979564651359128,0.5858556715833424,-0.96028985649753629,0.3270643654553263,-0.79666647741362695,0.10099993553166038,-0.52553240991632888,0.0088989246789316252,-0.18343464249564972,0.008898924846807401,0.18343464249564986,0.10099993598144198,0.52553240991632899,0.32706436602157152,0.79666647741362684,0.58585567218343437,0.96028985649753629
68,-0.5225900847944992,0,0,2.0011869094521066,0.55883271193202155,-0.96028985649753629,0.31197831680447341,-0.79666647741362695,0.096341250231119002,-0.52553240991632888,0.008488456166857547,-0.18343464249564972,0.0084884563397961479,0.18343464249564986,0.096341250693624397,0.52553240991632899,0.31197831738552451,0.79666647741362684,0.55883271254743816,0.96028985649753629
69,-0.54589048087101744,0,0,1.8571843103850492,0.51861989502988515,-0.96028985649753629,0.28952879536079101,-0.79666647741362695,0.089408669144690672,-0.52553240991632888,0.007877638724433424,-0.18343464249564972,0.0078776389049448666,0.18343464249564986,0.089408669625878415,0.52553240991632899,0.28952879596333547,0.79666647741362684,0.51861989566747813,0.96028985649753629
70,-0.57505863237933141,0,0,1.6772116945591067,0.46836242818619472,-0.96028985649753629,0.26147166913822745,-0.79666647741362695,0.080744417523263542,-0.52553240991632888,0.0071142468590424703,-0.18343464249564972,0.0071142470491871905,0.18343464249564986,0.080744418027489495,0.52553240991632899,0.26147166976683317,0.79666647741362684,0.4683624288505524,0.96028985649753629
71,-0.60793088339313406,0,0,1.4764498584692012,0.41229955842522287,-0.96028985649753629,0.23017357331235738,-0.79666647741362695,0.071079330111351674,-0.52553240991632888,0.0062626731265146354,-0.18343464249564972,0.0062626733278309012,0.18343464249564986,0.071079330641048058,0.52553240991632899,0.23017357396913349,0.79666647741362684,0.41229955911833466,0.96028985649753629
72,-0.64206911660686594,0,0,1.2724284756913435,0.35532645818288433,-0.96028985649753629,0.19836732510520891,-0.79666647741362695,0.061257321423556409,-0.52553240991632888,0.0053972733406574738,-0.18343464249564972,0.005397273554113906,0.18343464249564986,0.061257321979107868,0.52553240991632899,0.1983673257897916,0.79666647741362684,0.3553264589041667,0.96028985649753629
73,-0.67494136762066859,0,0,1.0824663458561012,0.30227941321389079,-0.96028985649753629,0.16875286719965815,-0.79666647741362695,0.052112154069059828,-0.52553240991632888,0.0045915088482804591,-0.18343464249564972,0.0045915090741943682,0.18343464249564986,0.052112154648880513,0.52553240991632899,0.1687528679095093,0.79666647741362684,0.30227941396055302,0.96028985649753629
74,-0.70410951912898256,0,0,0.92099002212549519,0.2571870476187853,-0.96028985649753629,0.1435792507710057,-0.79666647741362695,0.044338351967392428,-0.52553240991632888,0.0039065729210868375,-0.18343464249564972,0.0039065731589484126,0.18343464249564986,0.044338352568179064,0.52553240991632899,0.14357925150194092,0.79666647741362684,0.25718704838643103,0.96028985649753629
